Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE2-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE3-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE4-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE5-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE1-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE2-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE3-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE4-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE5-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),PLENUM-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE1-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE2-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE3-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE4-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE5-1:Zone Windows Total Heat Gain Energy [J](Hourly),WF-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),DF-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WR-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WB-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),DB-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WL-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WALL-1PF:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),WALL-1PR:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),WALL-1PB:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),WALL-1PL:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),TOP-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),FRONT-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),RIGHT-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),BACK-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),LEFT-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly) 
 08/05  15:00:00,29.175,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,2433024.0,1050624.0,3041280.0000000005,1050624.0,4552704.0,0.0,5998580.236023271,1918584.0736401314,5228543.695487405,4326452.4632954355,0.0,1321390.4120761151,2094805.4092276646,937711.4567860971,1690348.2839433595,1165792.657047051,2423916.3445900176,9490179.485369006,1332811.0989281603,2674390.6919282163,3867958.647144255,618579219.0913485,18960808.615832202,3998433.2967844796,7650511.077729078,11603875.941432761,26.703613283050785,23.89836398315223,23.89851514073826,23.89843362057043,23.898240497757733,23.898140834515566 
 08/05  16:00:00,30.0,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,2128895.9999999995,919296.0,2661119.9999999995,919296.0,3983616.0,0.0,6999585.234783091,1728709.3894417977,4680961.275422843,6118731.005708978,0.0,1124545.939226321,3033765.3574658264,778000.7308763148,1402448.6859217782,967235.2115025304,3745828.5571657876,9173270.498950271,1105807.123910088,2218889.294688006,5187462.741372412,519123253.5208591,19887461.825250246,3317421.3717302633,6347478.392181262,15562388.22411723,26.825127426581094,23.898262702878558,23.898419519413217,23.898360713682347,23.8981873413488,23.898075413125287 
 08/05  17:00:00,29.625,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,1520640.0,656640.0,1900800.0,656640.0,2845440.0,0.0,7098297.435201384,1278258.6793778406,3432559.265123075,7489136.337526862,0.0,1095327.3445272944,3222389.7375928583,507129.3377265111,914167.3587964738,630479.2949005868,4866063.40644643,7807841.685276215,720805.5367379005,1446353.215164866,6223684.699486083,374889296.28871834,17844887.467808932,2162416.6102137,4137518.62370933,18671054.098458245,27.061542927937992,23.89838345927484,23.898538426532735,23.898504222645812,23.898318026327367,23.89821147353817 
 08/05  18:00:00,28.4,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,1520640.0,656640.0,1900800.0,656640.0,2845440.0,0.0,5380879.842672835,854489.7672454345,2279351.524801207,6940798.837988773,0.0,1070634.0225745682,2030485.9975127396,311192.9161417409,560966.1777818225,386884.9142640432,4675371.261140222,4922004.55400534,442312.3654296403,887534.6806318441,5785315.432371292,193822994.9013467,11764182.982040156,1326937.0962889201,2538931.176561586,17355946.29711387,27.171210008218775,23.898416850018258,23.89851139137461,23.898463225913343,23.89839426549189,23.898079603725847 
 08/05  19:00:00,26.737500000000004,2395008.0,1034207.9999999999,2395008.0,1034207.9999999999,4481568.0,912383.9999999999,393984.0,1140480.0,393984.0,1707263.9999999998,0.0,2016591.4177061534,393691.1938404563,1017965.5174580571,3048400.713803068,0.0,414821.7949345124,495480.4192629126,120040.13482812497,216388.13778227795,149237.7071015017,2073330.067149437,1401395.452806851,170618.39530478674,342359.2800523682,2559073.1865949756,43294226.67182377,3604947.10705324,511855.18591436004,979372.0388383318,7677219.559784924,27.231041637805504,23.888146128114588,23.557905550230803,23.848639117090876,23.898907716904887,23.875654963913625 
 08/05  20:00:00,25.0375,798336.0,344736.0,798336.0,344736.0,1493856.0000000002,912383.9999999999,393984.0,1140480.0,393984.0,1707263.9999999998,0.0,333793.7525879078,89300.54321098885,174705.34725150163,25226.534180753595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.460864194963452,23.005291766184882,22.53560768641917,22.912863156303278,22.969476545692977,22.978336978545407 
 08/05  21:00:00,24.0875,798336.0,344736.0,798336.0,344736.0,1493856.0000000002,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,216007.35584991824,40549.534167078855,72577.30797178311,4496.9099913466025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.130837004291934,22.919662958010566,22.699566718920615,22.815159923950063,23.081198820401603,22.67522810623374 
 08/05  22:00:00,23.9,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,223881.14214752038,33443.09209661781,78937.00600734365,7943.803359892869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.538379499186778,22.65907765759874,22.54094553784436,22.570616076750273,22.794328964778153,22.4152746259035 
 08/05  23:00:00,22.8375,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,43874.003104564195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.891846153137095,22.29976760625637,22.234689936506527,22.224641535147647,22.385245366703472,22.114300010461747 
 08/05  24:00:00,22.2,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306957507490633,21.98818403570793,21.952001922182458,21.92112104685062,22.03860616995702,21.90379030963449 
 08/06  01:00:00,20.825,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.77330145016723,21.709345018050943,21.691017522195892,21.64953333972326,21.74046620302084,21.73046713687223 
 08/06  02:00:00,20.0,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.27680909403776,21.427244244477812,21.426858165412746,21.373144582313223,21.454847691301612,21.578946839566548 
 08/06  03:00:00,19.625,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.807858307499238,21.22750260549953,21.225120082690765,21.174634633848026,21.241109312270105,21.44309420012364 
 08/06  04:00:00,18.712500000000002,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.38193420626873,21.021461156576397,21.024675481699166,20.97138800603105,21.033710365408176,21.324200548518185 
 08/06  05:00:00,17.9875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,170151.56393956993,720466.8803145415,0.0,0.0,19051.384104089117,20041.54926846425,194784.47135527545,455501.8039393709,305606.8585883334,17183.165044011494,47658.56979080441,265092.41883017134,653644.1523625443,24423.198543256247,4690167.860397791,116324.61482153782,795277.2564905138,1869850.8948731807,73269.59562976871,21.993397368027054,20.831040237187196,20.866385264872772,20.833036561321055,20.845047635394938,21.216142443544157 
 08/06  06:00:00,18.1125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,2587186.365789019,7141633.233594711,0.0,0.0,237861.40246261453,231369.70236909064,2102152.937274836,3716849.4201014917,2507495.7533511478,182662.45254736918,508460.16367658577,2764880.1339966995,5480087.099020645,259626.28733041795,80264482.16522439,1295114.7894330225,8294640.401990095,15676642.602936108,778878.8619912537,21.71894739412369,20.790212363308974,21.42753783166689,21.567635635571506,20.80278122591108,21.145081929834564 
 08/06  07:00:00,19.3625,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,654686.5027176471,5757714.241270093,10782146.140233673,220025.3609059418,0.0,567755.2784800117,522603.8521010276,4306813.616367981,5112172.295015886,3558995.3490396673,390679.55726271187,1092810.714212723,5510463.125868926,8166061.83492611,555290.2721576325,258784383.69334492,2871433.705420797,16531389.377606772,23360291.642534524,1665870.816472897,21.748609723773054,22.169400292135567,22.21172243041545,22.20004147151029,22.180794379720574,22.164726413112863 
 08/06  08:00:00,20.6875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,1731801.1781177293,6658024.480992241,8446444.679569488,640976.2783799329,0.0,886139.7219614692,814420.0315921532,4899132.200525279,3730685.4358267393,2777622.982625712,609877.2270971987,1706981.1520284927,6280301.352522605,7016373.614685178,866845.6926447656,424022044.4909136,4483919.264863477,18840904.057567805,20071429.438730553,2600537.077934296,21.976734162554756,22.200108418251375,22.648480950968057,22.215221588599345,22.199534561983015,22.20135909986196 
 08/06  09:00:00,21.474999999999998,3592512.0,1551312.0,3592512.0,1551312.0,6722352.000000001,1216512.0,525312.0,1520640.0000000002,525312.0,2276352.0,0.0,2187726.9786056103,3219417.4478995716,3968579.9943729695,1037043.4304721404,0.0,934922.2494946026,950220.195852475,2413229.7755935458,1911867.1082703369,1366343.9972484075,797239.5984991612,2218644.2250108244,3252685.5282873353,3455971.937390462,1133152.184176733,353536015.4216561,5489377.90834972,9758056.584862001,9886345.952043205,3399456.5525301974,22.916267406590038,22.774377859033805,23.774388457427477,23.465803653373793,22.38710175508838,23.034971849737488 
 08/06  10:00:00,21.324999999999996,3792095.9999999995,1637496.0,3792095.9999999995,1637496.0,7095816.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,1923323.8267016495,1477690.5875386454,3140723.4870436187,1166387.837563209,0.0,863777.4243515385,974945.9580598234,1188058.1842774116,1660230.6568851764,1145429.9115557575,908623.7744840408,2535144.680583481,1677523.2214153195,2642253.9041843717,1291467.4792744645,301330730.2579194,5944922.343077403,5032569.664245957,7558578.791478245,3874402.437823393,23.847012567580393,23.741112118723336,23.898854505513686,23.89821680272614,23.276514680225983,23.869338435045755 
 08/06  11:00:00,18.662499999999998,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,526157.7678481655,639730.9580677085,1622484.2639651694,582365.6573398436,0.0,689454.10792666,795137.9980340332,815126.8630803218,1342975.5813199654,926218.0381216465,745008.3516811489,2139082.042224327,1161413.9557505753,2124793.7057031677,1058913.5844815786,233483680.84992105,4921158.735285188,3484241.8672517245,6078303.305659061,3176740.7534447345,24.47885966512127,23.89876235372208,23.898741494412093,23.898607642887487,23.582264624431758,23.898520736115522 
 08/06  12:00:00,16.5125,3792095.9999999995,1637496.0,3792095.9999999995,1637496.0,7095816.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,290975.3322852088,620301.202614212,1659607.675988785,572155.6691119191,0.0,849778.047289321,974506.1996689704,965722.377021336,1639771.7615210926,1130911.2429509547,909654.4078511174,2736627.7844554386,1381686.8933914735,2594370.86283083,1292932.3644271675,289910865.61787087,6181237.115811737,4145060.6801744187,7421601.894491471,3878797.093281502,24.778684310526636,23.835039155101413,23.889609922714165,23.89856787944,23.466258647311296,23.89858783197744 
 08/06  13:00:00,16.787499999999998,3193344.0,1378944.0,3193344.0,1378944.0,5975424.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,1385642.8268822744,1068021.3172914037,2983801.7923433036,1064967.329325557,0.0,1222436.6106813594,1335809.8319667575,1239848.5986693008,2180697.8393658935,1503974.981085208,1215829.0879653362,4543011.618442356,1770408.377540397,3450199.0263821506,1732264.52946653,437545344.65805435,9502476.93153382,5311225.13262119,9869831.64104402,5196793.588399588,24.822136734734283,23.57472098980325,23.628453027538804,23.89876293715046,23.232461589353367,23.899041317104448 
 08/06  14:00:00,17.575,3592512.0,1551312.0,3592512.0,1551312.0,6722352.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,1664736.6384440917,964563.8936235225,2788791.6209411793,1327112.5307836952,0.0,1266977.024542408,1352680.4427033814,1118927.065241347,2017013.2623429545,1391085.6553895408,1326232.2509147325,5957720.198077196,1590380.9222467123,3191224.8768766266,2039708.8634027995,493587680.7803093,11697302.968425706,4771142.766740135,9128995.754343793,6119126.590208396,24.942526732576322,23.857755395108363,23.8322749215896,23.898873198995517,23.566136434127277,23.898761539993927 
 08/06  15:00:00,16.737500000000004,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,2433024.0,1050624.0,3041280.0000000005,1050624.0,4552704.0,0.0,485057.1736011016,463101.202571973,1433102.4232647493,903312.1421666195,0.0,868306.7431246077,1084242.4630594528,844823.5483407556,1522905.6068774147,1050311.459915064,1126847.6972045843,3622868.210211859,1200785.3734917962,2409470.650756565,1652758.9608802581,307488634.4424763,7840450.680787059,3602356.120475387,6892666.04191837,4958276.882640773,25.189859858902896,23.898533219426206,23.890804671441305,23.89848333077076,23.746643271151548,23.898010831381136 
 08/06  16:00:00,15.787500000000001,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,2128895.9999999995,919296.0,2661119.9999999995,919296.0,3983616.0,0.0,65045.374623142285,309790.46368591517,1016858.2746832104,605177.5373742972,0.0,750482.9692587537,991739.6480714781,808638.3298426946,1457676.9893216996,1005324.8473346172,1008277.6622907912,2729651.9720871192,1149353.7092177428,2306268.955996129,1432501.355642435,262887206.8362377,6225003.316608319,3448061.1276532277,6597441.521661057,4297504.066927304,25.306482359986767,23.86079101736238,23.76500932580946,23.898203154397475,23.634519768247515,23.897719762819637 
 08/06  17:00:00,15.912500000000001,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,1520640.0,656640.0,1900800.0,656640.0,2845440.0,0.0,55943.91491934581,6425.189578650915,51355.12236916112,667182.3015912105,0.0,566607.9988290615,863179.433234252,529061.9988326892,953703.8663168212,657746.675587945,1031777.5452784016,2167302.6511001205,751979.4057780995,1508906.0444889497,1410281.2003799463,179197341.57405373,5019257.053011572,2255938.217334298,4316460.733824947,4230843.601139838,25.25465473541532,23.56620967782502,23.426502145700653,23.85142376285426,23.348401270316057,23.897885898252156 
 08/06  18:00:00,16.474999999999998,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,1520640.0,656640.0,1900800.0,656640.0,2845440.0,0.0,446939.2933553867,0.0,0.0,2439126.7515862356,0.0,728951.3767896576,1176875.0154026703,383083.1201165711,690557.7296838188,476261.09848463273,2290322.1869765376,2842307.3733332963,544493.1173746595,1092568.4263109947,2943119.3173159356,153344657.4407747,6776188.775731097,1633479.3521239783,3125462.1375617795,8829357.951947805,25.109922380331295,23.549336141673066,23.2165926744123,23.71424005256978,23.64708947792422,23.89788101310537 
 08/06  19:00:00,16.0125,2395008.0,1034207.9999999999,2395008.0,1034207.9999999999,4481568.0,912383.9999999999,393984.0,1140480.0,393984.0,1707263.9999999998,0.0,0.0,0.0,0.0,1119597.732135663,0.0,316350.0585581607,363387.1602250861,123019.4487185542,221758.74308476216,152941.68472848402,1269137.7186400976,972355.0827604518,174853.0269621247,350856.4027858423,1609002.0349116093,40229215.78264653,2472941.8892006595,524559.0808863739,1003679.3817398275,4827006.104734826,24.657343003929412,22.619822799816752,22.354948386476824,22.658456437142718,22.87200098200254,23.519934251751963 
 08/06  20:00:00,14.5375,798336.0,344736.0,798336.0,344736.0,1493856.0000000002,912383.9999999999,393984.0,1140480.0,393984.0,1707263.9999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.69825518984649,22.2020578296754,22.2013687725795,22.2020203398407,22.202026093328538,22.450000808724646 
 08/06  21:00:00,13.212500000000002,798336.0,344736.0,798336.0,344736.0,1493856.0000000002,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.044992576465162,21.39124892271649,21.452560682415417,21.38431368670256,21.534837964943016,22.07727418130342 
 08/06  22:00:00,12.8,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.303586301386677,20.76528601366949,20.834813695917525,20.75795147989096,20.919864737822298,21.71134761196661 
 08/06  23:00:00,12.425,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.593829676941215,20.420658300416562,20.4810371151053,20.411349925915875,20.532877482062865,21.33570707941066 
 08/06  24:00:00,12.2,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.017476637505133,20.18257188738125,20.231861992657606,20.16948564053384,20.26242853891827,21.08383585494431 
 08/07  01:00:00,11.8875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.555533564789236,20.142279993094444,20.175642277134553,20.162933745287013,20.193400797097393,21.07783128650035 
 08/07  02:00:00,12.3875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.169519944794263,20.097990568032742,20.124966255539835,20.135265228735804,20.135254266409447,21.03439570426964 
 08/07  03:00:00,12.8,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.861920162316785,20.076503082103557,20.096623160965663,20.120768772879252,20.102606418624084,20.9596965623899 
 08/07  04:00:00,12.1125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.633297728775908,20.01414348512676,20.034593922674766,20.058734607049953,20.038049298425985,20.896184212423663 
 08/07  05:00:00,11.7,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,49420.15391407995,415337.6943897036,0.0,0.0,17892.757667274356,18829.43394095935,197916.03255727762,463270.08708812424,310576.19313280255,16144.719860339073,44775.75227464871,269008.7448217102,662887.9659574694,22947.21010735639,4428746.8085976895,109278.95257707294,807026.2344651303,1896294.2632717772,68841.63032206913,19.43630125710642,19.936915271506106,19.98689456651848,20.022362827301443,19.96221964338126,20.838059495445922 
 08/07  06:00:00,12.3875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,2259033.5389165846,6306175.8786214,0.0,0.0,247696.46391224593,240022.5677485544,2195628.242603074,3873071.356730481,2612208.347235596,188198.8830964581,523787.4313338195,2885560.4997253283,5705571.996626234,267495.46289702714,82170396.78901663,1338360.592096876,8656681.499175983,16321677.26903734,802486.3886910811,19.303287404976935,19.978259432279888,20.581774583255207,20.784920090019217,19.999876067956073,20.805731278456832 
 08/07  07:00:00,14.55,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,101779.79621507107,5626919.788425717,10317367.471936105,37442.063434827476,0.0,610023.7570634702,566250.0527926704,4466201.590025704,5331383.231343794,3709351.308520537,427383.9483549631,1194678.2201586086,5722532.199397979,8506012.883285593,607459.859585753,272096702.2441491,3122491.489019998,17167596.598193932,24332774.559562888,1822379.5787572584,19.33250901624631,20.219615685613267,21.93509638152215,21.969239901664643,20.226061377702973,20.862738637965265 
 08/07  08:00:00,16.599999999999998,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,1129745.5576462941,7028149.10200982,8159059.49847394,414071.1802548745,0.0,949074.1383119316,865678.5913892577,5387479.737022272,3960581.855551274,2962877.8818245693,642585.2282809273,1799650.1376901977,6901785.559919946,7551584.089763736,913335.0329273732,466344634.9516715,4750450.078116159,20705356.679759827,21602482.355143808,2740005.098782119,19.6380164375187,20.612860763312575,23.423530276836985,22.711873661895048,20.59720407831996,21.012934190888757 
 08/07  09:00:00,18.574999999999996,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,2221781.2989949975,7433413.024530037,4691695.463851484,802193.4551940872,0.0,1214433.7455435507,1088802.3893071178,5597442.276433932,2340631.2098151855,1776801.0940737722,794402.195364101,2229123.085524459,7272927.772719561,5351520.590403063,1129119.2566027187,646951871.7082986,5944437.96587352,21818783.318158675,15308858.08238254,3387357.769808155,20.227204953197184,21.1139430544104,24.529447896699864,22.812529174279938,21.050788830215204,21.20539878798575 
 08/07  10:00:00,19.775,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,3073426.883783012,6715330.87704854,3046086.869441457,1111805.6631904724,0.0,1458035.5592001085,1323867.5235759285,4994998.00801964,1767089.8997351301,1224758.4926290011,946483.5682302017,3074991.8056338048,6782288.232743039,3063824.647213339,1345279.292005174,789438226.9597231,7626765.567048809,20346864.698229108,8764547.556372585,4035837.8760155207,21.053555940537407,21.67048612324949,25.169506934182543,22.687582903042514,21.54732337715639,21.419443873314446 
 08/07  11:00:00,20.375,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,3758950.668511686,4926941.603715576,3610407.002921989,1342306.4528160028,0.0,1611171.6736501248,1655806.2728679297,3620027.421794065,1950324.069508947,1345091.719081391,1081931.6006035036,5766333.221180008,5389430.807464555,3085712.327621746,1537797.6190114932,839417572.4419934,11481648.196040137,16168292.422393661,8827160.674917946,4613392.857034477,22.080725785772884,22.201497984161428,25.281517414168974,22.794845256240713,22.0223107988763,21.660912552808373 
 08/07  12:00:00,20.6,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,3628538.506215745,2617549.7549238172,4185801.7278479272,1529424.5098936053,0.0,1565404.6510745713,1649250.6134131213,2023055.0304222156,2187310.875725926,1508535.8336045046,1213398.7339793462,6668618.925959472,3247336.363279711,3460661.865936965,1724657.7167948154,697117862.2364457,12775874.234926285,9742009.08983913,9899762.223049186,5173973.150384444,23.13026627599348,22.611209184780556,24.837696252913535,23.069055024474416,22.483246357341905,21.917416531095327 
 08/07  13:00:00,21.287499999999998,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,3073722.9976264834,1317652.746526061,3545066.9139339924,1302222.218195925,0.0,1369301.1309479498,1310305.4057597467,1127326.567566367,1842814.4147556883,1270944.8895412532,1029396.0159658833,7171697.068314789,1744649.6696586537,2915615.535915732,1483738.8310189988,614079290.4902346,12778682.81026873,5233949.00897596,8340572.311758937,4451216.493056994,23.984428085966293,22.802409956635856,24.15018456202456,23.185987400759792,22.743526169939976,22.140972895064287 
 08/07  14:00:00,21.0125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,3744582.944922073,1257105.9259444405,3728473.979965723,2258334.683896444,0.0,1647328.7532461616,1644017.1143287309,1092918.7144057243,1970129.787810319,1358751.2478202954,1585290.975921987,11926797.618047688,1553414.0936901504,3117048.016944052,2986489.6627352675,877240735.1436529,20912433.52776689,4660242.281070449,8916801.294372737,8959468.988205798,24.57287451484708,23.059391208346533,23.72305227752739,23.316117010287154,23.180997845741977,22.29797618105855 
